,installer_id,Year_month,quotes_count,winning_quotes_count
4643,21363,201712,126,1
4644,21363,201801,222,2
4645,21363,201802,186,2
4646,21363,201803,334,3
4647,21363,201804,119,2
4648,21364,201612,2,
4649,21364,201701,7,
4650,21364,201702,3,
4651,21364,201703,7,
4652,21364,201704,10,
4653,21364,201705,4,
4654,21368,201602,5,
4655,21368,201603,12,
4656,21368,201604,17,
4657,21368,201605,12,
4658,21368,201606,6,
4659,21368,201803,1,
4660,21375,201602,6,
4661,21375,201603,9,
4662,21375,201604,7,
4663,21375,201609,1,
4664,21375,201701,9,
4665,21375,201702,15,
4666,21375,201703,3,
4667,21375,201704,15,1
4668,21375,201705,22,
4669,21375,201706,49,
4670,21375,201707,60,
4671,21375,201708,44,
4672,21375,201709,32,
4673,21375,201710,29,
4674,21375,201711,9,
4675,21375,201712,14,
4676,21375,201801,22,
4677,21376,201603,191,
4678,21376,201604,287,
4679,21376,201605,47,
4680,21376,201606,40,
4681,21376,201607,24,
4682,21376,201608,28,
4683,21376,201609,24,1
4684,21376,201610,12,
4685,21376,201611,1,
4686,21376,201612,20,
4687,21376,201701,1,
4688,21376,201702,24,
4689,21376,201703,57,
4690,21378,201607,3,
4691,21378,201608,12,
4692,21378,201609,15,
4693,21378,201610,19,
4694,21378,201611,16,
4695,21378,201612,3,
4696,21378,201701,16,
4697,21378,201709,1,
4698,21378,201802,9,
4699,21378,201803,12,
4700,21382,201602,32,
4701,21382,201603,28,
4702,21382,201607,50,
4703,21382,201704,25,
4704,21382,201705,49,
4705,21382,201706,13,
4706,21382,201707,41,
4707,21382,201708,272,
4708,21382,201709,693,1
4709,21382,201710,582,
4710,21382,201711,234,
4711,21382,201801,128,
4712,21382,201802,634,6
4713,21382,201803,802,1
4714,21382,201804,263,1
4715,21384,201602,23,1
4716,21384,201603,42,1
4717,21384,201604,5,
4718,21384,201605,13,
4719,21384,201606,9,
4720,21384,201607,60,
4721,21384,201608,25,
4722,21384,201609,1,
4723,21384,201610,2,1
4724,21384,201612,19,
4725,21384,201701,26,
4726,21384,201702,11,
4727,21384,201703,120,
4728,21384,201704,26,
4729,21384,201705,1,
4730,21384,201706,221,
4731,21384,201707,473,
4732,21384,201708,702,
4733,21384,201709,313,
4734,21384,201710,280,1
4735,21384,201711,199,
4736,21384,201712,182,
4737,21384,201801,90,
4738,21384,201802,127,
4739,21384,201803,30,1
4740,21384,201804,6,
4741,21386,201603,5,
4742,21386,201604,37,
4743,21386,201605,7,
4744,21386,201606,11,
4745,21386,201607,64,
4746,21386,201702,32,
4747,21386,201703,36,
4748,21386,201704,100,
4749,21386,201705,19,
4750,21386,201706,33,
4751,21386,201707,9,1
4752,21386,201709,1,
4753,21386,201801,51,
4754,21386,201802,28,1
4755,21386,201803,77,
4756,21386,201804,38,
4757,21389,201602,2,
4758,21389,201603,2,
4759,21389,201604,1,
4760,21389,201606,4,
4761,21389,201607,4,
4762,21389,201608,8,
4763,21389,201609,4,
4764,21389,201611,3,
4765,21389,201612,3,
4766,21389,201701,3,
4767,21389,201702,1,
4768,21389,201704,2,
4769,21389,201705,7,
4770,21389,201706,3,
4771,21389,201708,1,
4772,21389,201709,1,
4773,21392,201701,11,
4774,21392,201702,14,
4775,21392,201703,9,
4776,21392,201704,15,
4777,21392,201705,16,
4778,21392,201706,23,
4779,21392,201707,30,
4780,21392,201708,32,1
4781,21392,201709,9,1
4782,21392,201710,5,1
4783,21394,201602,23,
4784,21394,201603,108,
4785,21394,201604,13,
4786,21394,201605,7,
4787,21394,201606,96,1
4788,21394,201607,2,
4789,21394,201608,21,
4790,21394,201609,52,
4791,21394,201610,22,
4792,21394,201611,18,1
4793,21394,201612,10,
4794,21394,201701,2,
4795,21395,201602,7,
4796,21395,201603,20,1
4797,21395,201604,19,
4798,21395,201605,14,
4799,21395,201606,50,
4800,21395,201607,69,1
4801,21395,201608,29,1
4802,21395,201609,14,
4803,21395,201610,11,
4804,21395,201611,14,
4805,21395,201612,2,2
4806,21395,201701,19,
4807,21395,201702,58,
4808,21395,201703,32,1
4809,21395,201704,21,2
4810,21395,201705,30,1
4811,21395,201706,8,1
4812,21395,201707,5,
4813,21395,201709,4,
4814,21395,201710,2,
4815,21395,201711,10,
4816,21395,201712,28,
4817,21395,201801,12,
4818,21395,201802,12,
4819,21395,201803,18,
4820,21398,201603,22,
4821,21398,201604,14,
4822,21398,201605,46,
4823,21398,201606,104,
4824,21398,201607,98,2
4825,21398,201608,93,
4826,21398,201609,45,
4827,21398,201610,32,
4828,21398,201611,19,
4829,21398,201612,73,1
4830,21398,201701,127,1
4831,21398,201702,148,
4832,21398,201703,179,2
4833,21398,201704,73,
4834,21398,201705,185,2
4835,21398,201706,58,3
4836,21398,201707,19,1
4837,21398,201708,150,2
4838,21398,201709,146,1
4839,21398,201710,97,3
4840,21398,201711,53,
4841,21398,201712,5,1
4842,21398,201801,34,1
4843,21398,201802,369,3
4844,21398,201803,601,6
4845,21398,201804,170,1
4846,21402,201711,13,
4847,21402,201712,28,
4848,21402,201801,48,
4849,21402,201802,50,
4850,21402,201803,39,
4851,21402,201804,12,
4852,21403,201605,83,1
4853,21403,201606,117,2
4854,21403,201607,112,2
4855,21403,201608,54,
4856,21403,201609,34,
4857,21403,201610,25,
4858,21403,201611,27,1
4859,21403,201612,32,
4860,21403,201701,20,1
4861,21403,201702,26,
4862,21403,201703,61,3
4863,21403,201704,72,2
4864,21403,201705,117,1
4865,21403,201706,82,5
4866,21403,201707,139,2
4867,21403,201708,118,5
4868,21403,201709,112,2
4869,21403,201710,145,1
4870,21403,201711,40,2
4871,21403,201712,59,
4872,21403,201801,103,1
4873,21403,201802,131,
4874,21403,201803,135,3
4875,21403,201804,50,
4876,21412,201604,1,
4877,21412,201605,1,
4878,21412,201607,4,
4879,21412,201608,3,
4880,21412,201609,2,
4881,21412,201610,3,1
4882,21412,201611,11,
4883,21412,201612,7,
4884,21412,201701,11,
4885,21412,201702,14,
4886,21412,201703,6,1
4887,21412,201704,4,
4888,21412,201705,1,
4889,21412,201706,4,
4890,21412,201707,4,
4891,21412,201708,10,
4892,21412,201709,3,1
4893,21412,201710,5,
4894,21412,201711,3,
4895,21412,201712,3,
4896,21412,201801,11,
4897,21412,201802,13,
4898,21412,201803,7,1
4899,21414,201608,1,
4900,21414,201609,18,
4901,21414,201701,1,
4902,21414,201702,29,
4903,21414,201703,16,
4904,21414,201704,2,
4905,21414,201705,9,
4906,21414,201706,2,
4907,21414,201707,1,
4908,21414,201708,1,
4909,21414,201709,8,
4910,21414,201710,12,
4911,21414,201711,5,1
4912,21414,201712,9,
4913,21414,201801,4,
4914,21414,201802,4,
4915,21414,201803,1,
4916,21427,201604,21,
4917,21427,201605,11,
4918,21427,201606,6,
4919,21427,201607,25,
4920,21427,201609,1,
4921,21427,201610,1,
4922,21427,201701,2,
4923,21427,201702,2,
4924,21427,201703,5,
4925,21427,201704,3,
4926,21427,201705,3,
4927,21427,201706,2,
4928,21427,201707,3,
4929,21434,201604,3,
4930,21434,201606,3,
4931,21434,201607,1,
4932,21434,201609,1,
4933,21434,201611,1,
4934,21434,201702,1,
4935,21434,201704,3,
4936,21434,201705,1,
4937,21434,201706,1,
4938,21434,201710,2,
4939,21434,201711,4,
4940,21438,201603,23,
4941,21438,201604,80,1
4942,21438,201605,89,4
4943,21438,201606,187,1
4944,21438,201607,173,3
4945,21438,201608,186,6
4946,21438,201609,137,6
4947,21438,201610,153,4
4948,21438,201611,125,2
4949,21438,201612,89,5
4950,21438,201701,143,3
4951,21438,201702,119,4
4952,21438,201703,180,5
4953,21438,201704,190,5
4954,21438,201705,171,5
4955,21438,201706,189,4
4956,21438,201707,268,3
4957,21438,201708,241,4
4958,21438,201709,237,3
4959,21438,201710,248,2
4960,21438,201711,246,2
4961,21438,201712,218,11
4962,21438,201801,337,5
4963,21438,201802,342,12
4964,21438,201803,372,12
4965,21438,201804,160,1
4966,21441,201603,81,
4967,21441,201604,148,1
4968,21441,201605,160,
4969,21441,201606,66,
4970,21441,201607,53,
4971,21441,201608,70,
4972,21441,201609,18,
4973,21441,201610,10,
4974,21441,201611,4,
4975,21441,201612,21,
4976,21441,201707,23,
4977,21441,201708,1,
4978,21441,201710,57,1
4979,21441,201711,26,1
4980,21441,201712,32,
4981,21441,201801,15,
4982,21442,201701,3,
4983,21444,201603,11,
4984,21444,201604,12,
4985,21444,201605,16,
4986,21444,201606,69,
4987,21444,201607,62,
4988,21444,201608,38,
4989,21447,201604,32,
4990,21447,201605,41,
4991,21447,201606,51,1
4992,21447,201607,44,
4993,21447,201608,21,
4994,21447,201609,8,1
4995,21447,201702,2,
4996,21447,201703,8,
4997,21447,201704,2,
4998,21447,201705,10,
4999,21447,201708,1,
5000,21447,201709,1,
5001,21448,201603,13,
5002,21448,201604,27,
5003,21448,201605,34,
5004,21448,201606,66,1
5005,21448,201607,124,
5006,21448,201608,110,1
5007,21448,201609,76,3
5008,21448,201610,60,1
5009,21448,201611,60,1
5010,21448,201612,54,
5011,21448,201701,69,
5012,21448,201702,59,
5013,21448,201703,81,1
5014,21448,201704,83,1
5015,21448,201705,121,1
5016,21448,201706,122,2
5017,21448,201707,164,1
5018,21448,201708,163,2
5019,21448,201709,152,2
5020,21448,201710,100,2
5021,21448,201711,69,1
5022,21448,201712,54,1
5023,21448,201801,131,
5024,21448,201802,118,1
5025,21448,201803,176,1
5026,21448,201804,37,1
5027,21450,201604,20,
5028,21450,201605,9,
5029,21450,201606,31,
5030,21450,201607,71,
5031,21450,201608,7,
5032,21450,201609,5,
5033,21450,201610,28,1
5034,21450,201611,12,
5035,21450,201612,14,
5036,21450,201701,59,
5037,21450,201702,15,
5038,21450,201703,9,
5039,21450,201704,31,
5040,21450,201705,12,
5041,21450,201706,6,
5042,21450,201707,22,
5043,21450,201708,18,
5044,21450,201709,19,
5045,21450,201710,32,
5046,21450,201711,19,1
5047,21450,201712,18,2
5048,21450,201801,56,1
5049,21450,201802,36,1
5050,21450,201803,46,1
5051,21450,201804,15,
5052,21455,201605,5,
5053,21455,201606,17,
5054,21455,201607,35,
5055,21455,201608,25,
5056,21455,201609,13,1
5057,21455,201610,11,
5058,21455,201611,32,
5059,21455,201612,25,
5060,21455,201701,20,
5061,21455,201702,9,
5062,21455,201703,24,
5063,21455,201704,12,
5064,21455,201705,13,
5065,21455,201707,2,
5066,21455,201708,13,
5067,21455,201709,5,
5068,21455,201710,2,
5069,21455,201802,3,
5070,21455,201803,7,
5071,21455,201804,5,
5072,21457,201604,12,
5073,21457,201605,17,1
5074,21457,201606,31,1
5075,21457,201607,19,
5076,21457,201608,20,2
5077,21457,201609,11,3
5078,21457,201610,30,1
5079,21457,201611,16,
5080,21457,201612,13,1
5081,21457,201701,14,2
5082,21457,201702,16,2
5083,21457,201703,14,2
5084,21457,201704,27,
5085,21457,201705,32,1
5086,21457,201706,38,2
5087,21457,201707,30,
5088,21457,201708,69,
5089,21457,201709,61,3
5090,21457,201710,52,1
5091,21457,201711,33,1
5092,21457,201712,36,1
5093,21457,201801,49,
5094,21457,201802,33,1
5095,21457,201803,66,2
5096,21457,201804,26,
5097,21458,201706,2,
5098,21458,201707,7,
5099,21458,201708,17,
5100,21458,201709,32,
5101,21458,201710,19,
5102,21458,201711,8,
5103,21458,201801,9,
5104,21458,201802,64,1
5105,21459,201604,6,
5106,21459,201605,15,
5107,21459,201606,17,
5108,21459,201607,42,
5109,21459,201608,53,1
5110,21459,201609,21,3
5111,21459,201610,20,
5112,21459,201611,10,
5113,21459,201701,49,
5114,21459,201702,16,
5115,21459,201703,10,1
5116,21459,201704,19,
5117,21459,201706,30,
5118,21459,201707,1,
5119,21459,201708,2,
5120,21459,201709,4,1
5121,21459,201710,27,
5122,21459,201711,14,
5123,21459,201712,14,
5124,21459,201801,109,1
5125,21459,201802,130,1
5126,21459,201803,142,
5127,21459,201804,56,1
5128,21509,201605,11,
5129,21509,201606,7,
5130,21509,201611,1,
5131,21513,201605,6,
5132,21513,201606,3,
5133,21513,201607,5,
5134,21513,201609,3,
5135,21513,201610,3,
5136,21513,201611,9,
5137,21513,201612,3,
5138,21513,201701,4,
5139,21513,201702,1,
5140,21513,201704,1,
5141,21513,201705,2,
5142,21513,201706,27,
5143,21513,201707,60,
5144,21513,201708,62,
5145,21513,201709,54,
5146,21513,201710,48,2
5147,21513,201711,26,
5148,21513,201712,21,4
5149,21514,201605,15,
5150,21514,201606,18,
5151,21514,201607,23,
5152,21514,201608,7,1
5153,21514,201609,2,
5154,21514,201610,1,
5155,21514,201611,1,
5156,21514,201612,2,
5157,21514,201701,3,
5158,21514,201703,55,
5159,21514,201704,14,
5160,21514,201705,1,
5161,21514,201706,2,
5162,21514,201707,21,
5163,21514,201708,2,
5164,21514,201710,2,
5165,21514,201711,6,
5166,21517,201605,19,
5167,21517,201606,44,
5168,21517,201607,69,
5169,21517,201608,50,3
5170,21517,201609,28,2
5171,21517,201610,31,
5172,21517,201611,55,
5173,21517,201612,45,1
5174,21517,201701,55,1
5175,21517,201702,57,1
5176,21517,201703,56,3
5177,21517,201704,110,
5178,21517,201705,50,1
5179,21517,201706,68,3
5180,21517,201707,84,
5181,21517,201708,58,2
5182,21517,201709,26,1
5183,21517,201710,79,
5184,21517,201711,140,4
5185,21517,201712,124,3
5186,21517,201801,162,1
5187,21517,201802,61,1
5188,21517,201803,66,4
5189,21517,201804,18,1
5190,21533,201604,3,
5191,21533,201701,1,
5192,21533,201702,2,
5193,21533,201709,2,
5194,21534,201605,5,
5195,21534,201606,5,
5196,21534,201607,1,
5197,21534,201608,3,
5198,21534,201609,3,
5199,21534,201610,12,
5200,21534,201710,57,
5201,21534,201711,43,
5202,21534,201712,73,
5203,21534,201801,102,
5204,21534,201802,121,2
5205,21534,201803,95,1
5206,21534,201804,34,
5207,21535,201605,11,
5208,21535,201606,6,
5209,21535,201607,4,
5210,21535,201608,10,
5211,21535,201609,7,
5212,21535,201610,3,
5213,21535,201703,1,
5214,21535,201708,2,
5215,21535,201710,1,
5216,21536,201606,90,
5217,21536,201607,96,
5218,21536,201608,11,
5219,21536,201609,25,
5220,21536,201610,4,
5221,21536,201611,1,
5222,21537,201605,10,
5223,21537,201606,15,
5224,21537,201607,5,
5225,21537,201612,5,
5226,21537,201701,1,
5227,21538,201606,16,
5228,21538,201607,48,1
5229,21538,201608,25,1
5230,21538,201609,19,1
5231,21538,201610,3,
5232,21538,201611,38,1
5233,21538,201701,27,
5234,21538,201702,21,
5235,21538,201703,13,3
5236,21538,201704,15,
5237,21538,201705,8,
5238,21538,201706,11,
5239,21541,201706,33,
5240,21541,201707,26,
5241,21541,201708,1,
5242,21541,201709,2,
5243,21541,201710,4,
5244,21541,201711,56,
5245,21541,201712,3,
5246,21541,201801,90,
5247,21541,201802,36,
5248,21541,201803,64,2
5249,21541,201804,9,
5250,21542,201605,77,
5251,21542,201606,14,
5252,21542,201607,408,3
5253,21542,201608,127,3
5254,21542,201609,89,8
5255,21542,201610,81,2
5256,21542,201611,118,
5257,21542,201612,194,3
5258,21542,201701,208,
5259,21542,201702,242,
5260,21542,201703,289,2
5261,21542,201704,293,7
5262,21542,201705,451,8
5263,21542,201706,551,8
5264,21542,201707,772,9
5265,21542,201708,707,10
5266,21542,201709,887,21
5267,21542,201710,908,22
5268,21542,201711,671,15
5269,21542,201712,682,25
5270,21542,201801,1059,24
5271,21542,201802,1040,25
5272,21542,201803,1080,43
5273,21542,201804,475,7
5274,21554,201605,14,
5275,21554,201607,234,
5276,21554,201608,362,
5277,21554,201609,50,1
5278,21554,201612,11,
5279,21554,201701,405,
5280,21554,201702,699,1
5281,21554,201703,750,
5282,21554,201704,784,1
5283,21554,201705,902,
5284,21554,201706,780,
5285,21554,201707,882,1
5286,21554,201708,1027,
5287,21554,201709,648,
5288,21554,201710,869,1
5289,21554,201711,1122,
5290,21554,201712,594,
5291,21554,201801,234,1
5292,21554,201802,887,
5293,21554,201803,9,
5294,21556,201606,29,
5295,21556,201607,28,1
5296,21556,201608,8,
5297,21556,201609,3,
5298,21556,201610,4,
5299,21556,201701,1,
5300,21556,201709,1,
5301,21556,201710,12,1
5302,21556,201711,1,
5303,21556,201801,3,
5304,21556,201802,1,2
5305,21562,201605,10,
5306,21562,201606,91,
5307,21562,201607,52,
5308,21562,201608,37,
5309,21562,201611,5,
5310,21562,201612,2,
5311,21562,201701,2,
5312,21562,201703,1,
5313,21567,201606,10,
5314,21567,201607,45,
5315,21567,201608,9,3
5316,21567,201609,3,1
5317,21567,201610,10,
5318,21567,201611,9,
5319,21567,201612,1,
5320,21567,201701,1,
5321,21567,201703,2,
5322,21567,201704,8,
5323,21567,201705,12,
5324,21567,201706,4,
5325,21569,201608,27,
5326,21569,201609,10,
5327,21569,201611,10,
5328,21569,201701,12,
5329,21569,201704,1,
5330,21576,201606,2,
5331,21576,201607,1,
5332,21576,201608,45,
5333,21576,201609,5,
5334,21576,201610,2,
5335,21576,201702,2,
5336,21576,201703,1,
5337,21577,201610,14,
5338,21577,201611,11,
5339,21577,201612,14,
5340,21577,201701,13,
5341,21577,201702,24,
5342,21577,201703,21,
5343,21577,201704,24,
5344,21577,201705,40,
5345,21577,201706,46,1
5346,21577,201707,15,1
5347,21577,201708,31,2
5348,21577,201709,42,4
5349,21577,201710,50,1
5350,21577,201711,54,1
5351,21577,201712,48,2
5352,21577,201801,63,2
5353,21577,201802,43,2
5354,21577,201803,53,2
5355,21577,201804,16,1
5356,21578,201606,7,
5357,21578,201608,13,
5358,21578,201610,1,
5359,21578,201611,9,
5360,21578,201612,1,
5361,21578,201701,1,
5362,21585,201606,15,
5363,21585,201607,13,
5364,21585,201608,8,
5365,21587,201606,3,
5366,21587,201607,26,
5367,21587,201608,6,
5368,21587,201609,1,
5369,21587,201610,1,
5370,21587,201611,3,
5371,21587,201612,14,
5372,21587,201701,18,
5373,21587,201703,1,
5374,21587,201802,21,
5375,21587,201803,22,
5376,21590,201606,4,
5377,21590,201608,3,
5378,21590,201704,1,
5379,21590,201707,1,
5380,21590,201708,3,
5381,21590,201709,2,
5382,21590,201710,3,
5383,21590,201711,2,
5384,21590,201801,4,
5385,21590,201802,4,1
5386,21590,201804,1,
5387,21592,201606,33,
5388,21592,201607,15,
5389,21592,201608,10,
5390,21592,201609,1,1
5391,21592,201610,22,
5392,21592,201611,8,
5393,21592,201612,12,
5394,21592,201701,3,
5395,21592,201704,9,
5396,21592,201705,10,
5397,21592,201706,67,
5398,21592,201707,106,1
5399,21592,201708,128,2
5400,21592,201709,111,
5401,21592,201710,133,3
5402,21592,201711,70,7
5403,21592,201712,40,3
5404,21592,201801,53,1
5405,21592,201802,68,
5406,21592,201803,40,2
5407,21592,201804,22,1
5408,21593,201706,9,
5409,21593,201707,9,
5410,21593,201708,9,
5411,21593,201709,11,
5412,21603,201606,14,
5413,21603,201607,36,1
5414,21603,201608,21,
5415,21603,201609,11,
5416,21603,201610,10,
5417,21603,201611,6,
5418,21603,201612,9,2
5419,21603,201701,5,
5420,21603,201702,1,
5421,21603,201703,1,
5422,21603,201704,2,
5423,21603,201708,5,
5424,21603,201710,19,
5425,21603,201711,10,
5426,21604,201606,4,
5427,21604,201607,15,
5428,21604,201610,3,
5429,21604,201612,61,
5430,21604,201701,5,
5431,21604,201702,11,
5432,21604,201703,2,
5433,21604,201705,14,
5434,21604,201707,1,
5435,21604,201709,12,
5436,21609,201607,74,
5437,21609,201608,25,3
5438,21609,201609,16,
5439,21609,201611,1,
5440,21609,201703,53,
5441,21609,201704,26,
5442,21610,201607,20,
5443,21610,201608,3,
5444,21610,201609,1,
5445,21610,201703,7,
5446,21610,201704,2,
5447,21610,201705,4,1
5448,21610,201706,4,
5449,21610,201707,2,
5450,21610,201708,4,
5451,21610,201709,4,2
5452,21610,201710,3,
5453,21610,201711,5,
5454,21610,201801,14,1
5455,21610,201802,14,
5456,21610,201803,18,1
5457,21610,201804,1,1
5458,21613,201606,2,
5459,21613,201607,108,
5460,21613,201608,135,
5461,21613,201609,90,2
5462,21613,201610,53,
5463,21613,201611,51,
5464,21613,201612,24,2
5465,21613,201701,34,
5466,21613,201702,5,
5467,21613,201706,2,
5468,21613,201707,59,
5469,21613,201708,52,3
5470,21613,201709,1,
5471,21613,201710,13,1
5472,21613,201711,1,
5473,21613,201804,1,
5474,21614,201607,6,
5475,21614,201608,10,
5476,21614,201609,5,
5477,21614,201610,4,
5478,21614,201611,3,
5479,21616,201708,198,
5480,21616,201709,177,
5481,21616,201710,206,1
5482,21616,201711,129,3
5483,21616,201712,110,
5484,21616,201801,37,1
5485,21616,201802,33,
5486,21616,201803,23,
5487,21616,201804,1,
5488,21641,201608,4,
5489,21641,201610,12,
5490,21641,201611,6,
5491,21643,201607,16,
5492,21643,201608,38,
5493,21643,201609,24,
5494,21643,201610,2,
5495,21645,201609,11,
5496,21645,201610,11,
5497,21645,201611,7,1
5498,21645,201612,6,1
5499,21645,201701,14,
5500,21645,201702,11,
5501,21645,201703,11,
5502,21645,201704,1,
5503,21645,201705,10,
5504,21645,201706,77,1
5505,21645,201707,22,2
5506,21645,201708,27,
5507,21645,201709,25,
5508,21645,201710,24,
5509,21645,201711,24,
5510,21645,201712,25,2
5511,21645,201801,47,1
5512,21645,201802,47,
5513,21645,201803,48,1
5514,21645,201804,24,1
5515,21648,201607,18,
5516,21648,201608,17,
5517,21648,201609,17,
5518,21648,201610,12,
5519,21648,201611,10,
5520,21648,201612,16,
5521,21648,201701,14,
5522,21657,201610,5,
5523,21657,201611,16,1
5524,21657,201612,16,
5525,21657,201701,17,1
5526,21657,201702,17,
5527,21657,201703,19,1
5528,21657,201704,13,
5529,21657,201705,12,1
5530,21657,201706,12,2
5531,21657,201707,10,1
5532,21657,201708,17,
5533,21657,201709,9,
5534,21657,201710,7,
5535,21657,201711,16,1
5536,21657,201712,17,1
5537,21657,201801,29,
5538,21657,201802,8,1
5539,21657,201803,19,
5540,21657,201804,6,
5541,21658,201608,4,
5542,21658,201609,3,
5543,21660,201607,3,
5544,21660,201608,22,1
5545,21660,201609,17,1
5546,21660,201610,16,
5547,21660,201611,13,1
5548,21660,201612,17,1
5549,21660,201701,14,1
5550,21660,201702,10,1
5551,21660,201703,14,
5552,21660,201704,18,1
5553,21660,201705,19,
5554,21660,201706,18,
5555,21660,201707,17,
5556,21660,201708,16,
5557,21660,201709,19,2
5558,21660,201710,19,2
5559,21660,201711,20,
5560,21660,201712,17,
5561,21660,201801,22,1
5562,21660,201802,20,1
5563,21660,201803,22,1
5564,21660,201804,9,
5565,21663,201608,16,
5566,21663,201609,15,
5567,21663,201610,2,
5568,21663,201611,2,
5569,21670,201609,19,
5570,21670,201610,16,
5571,21670,201611,21,
5572,21672,201702,22,
5573,21672,201703,17,
5574,21672,201704,3,
5575,21672,201705,20,
5576,21672,201706,5,
5577,21672,201707,1,
5578,21672,201801,1,
5579,21676,201608,17,
5580,21676,201609,21,
5581,21676,201610,20,
5582,21676,201611,55,1
5583,21676,201612,25,1
5584,21678,201608,22,
5585,21678,201609,24,2
5586,21678,201610,22,1
5587,21678,201611,6,
5588,21678,201612,11,2
5589,21678,201701,19,1
5590,21678,201702,16,
5591,21678,201703,13,2
5592,21678,201704,23,2
5593,21678,201705,16,1
5594,21678,201706,9,2
5595,21678,201707,11,
5596,21678,201708,26,3
5597,21678,201709,20,2
5598,21678,201710,21,
5599,21678,201711,24,
5600,21678,201712,21,2
5601,21678,201801,22,1
5602,21678,201802,24,1
5603,21678,201803,19,
5604,21678,201804,15,
5605,21688,201609,1,
5606,21688,201610,20,
5607,21688,201611,18,
5608,21688,201612,5,
5609,21703,201610,6,
5610,21703,201611,2,1
5611,21703,201612,5,
5612,21703,201706,2,
5613,21703,201709,1,
5614,21703,201710,1,1
5615,21703,201712,1,
5616,21703,201803,1,
5617,21704,201611,27,
5618,21704,201612,20,
5619,21704,201701,48,
5620,21704,201702,40,
5621,21704,201703,40,4
5622,21704,201704,43,1
5623,21704,201705,41,2
5624,21704,201706,41,2
5625,21704,201707,41,2
5626,21704,201708,50,3
5627,21704,201709,48,3
5628,21704,201710,46,
5629,21704,201711,47,2
5630,21704,201712,48,2
5631,21704,201801,47,
5632,21704,201802,45,
5633,21704,201803,48,
5634,21704,201804,7,
5635,21707,201610,4,
5636,21707,201611,2,
5637,21707,201612,1,
5638,21707,201701,13,
5639,21707,201702,9,
5640,21707,201703,6,
5641,21709,201610,2,
5642,21709,201611,2,
5643,21709,201612,1,
5644,21711,201611,1,
5645,21711,201703,1,
5646,21711,201704,7,
5647,21711,201705,1,
5648,21712,201609,23,
5649,21712,201610,143,3
5650,21712,201611,100,
5651,21712,201612,44,2
5652,21712,201701,51,
5653,21712,201702,17,
5654,21715,201610,6,
5655,21717,201609,2,
5656,21717,201610,11,
5657,21717,201611,11,
5658,21717,201612,2,
5659,21717,201701,9,2
5660,21717,201702,5,
5661,21717,201703,4,
5662,21717,201704,17,
5663,21717,201705,89,1
5664,21717,201706,62,2
5665,21717,201707,43,2
5666,21717,201708,61,1
5667,21717,201709,72,2
5668,21717,201710,57,4
5669,21717,201711,77,
5670,21717,201712,40,3
5671,21717,201801,116,
5672,21717,201802,69,3
5673,21717,201803,82,6
5674,21717,201804,21,1
5675,21721,201610,32,
5676,21721,201611,29,
5677,21721,201612,4,
5678,21723,201609,4,
5679,21723,201610,16,
5680,21723,201611,19,
5681,21723,201612,11,
5682,21723,201701,16,
5683,21723,201702,10,
5684,21723,201703,23,
5685,21723,201704,21,
5686,21723,201705,25,
5687,21723,201706,16,
5688,21723,201707,32,
5689,21723,201708,28,
5690,21723,201709,14,
5691,21723,201710,18,
5692,21723,201801,4,
5693,21723,201802,26,
5694,21723,201803,7,
5695,21723,201804,6,
5696,21728,201701,31,
5697,21728,201702,22,
5698,21733,201610,44,
5699,21733,201611,44,
5700,21733,201612,18,1
5701,21738,201610,7,
5702,21738,201611,9,
5703,21738,201702,3,
5704,21738,201703,8,
5705,21738,201706,3,
5706,21738,201801,15,1
5707,21789,201611,8,
5708,21789,201612,10,
5709,21789,201701,9,
5710,21793,201611,35,
5711,21793,201612,20,
5712,21793,201701,20,
5713,21793,201702,15,
5714,21793,201703,32,1
5715,21793,201704,34,
5716,21793,201705,25,1
5717,21793,201706,37,
5718,21793,201707,36,
5719,21793,201708,23,1
5720,21793,201709,31,1
5721,21793,201710,26,
5722,21793,201711,6,
5723,21793,201712,5,1
5724,21793,201801,28,1
5725,21793,201802,29,
5726,21793,201803,49,
5727,21793,201804,7,
5728,21810,201611,9,
5729,21810,201612,7,
5730,21810,201701,11,
5731,21810,201702,8,
5732,21810,201706,4,
5733,21810,201708,4,
5734,21812,201611,6,
5735,21812,201612,1,
5736,21813,201611,7,
5737,21813,201612,44,
5738,21813,201708,55,
5739,21813,201709,100,5
5740,21813,201710,176,15
5741,21813,201711,206,10
5742,21813,201712,182,16
5743,21813,201801,239,11
5744,21813,201802,268,15
5745,21813,201803,226,12
5746,21813,201804,89,7
5747,21817,201612,4,
5748,21817,201701,9,
5749,21817,201702,19,1
5750,21817,201703,34,
5751,21817,201704,26,
5752,21817,201705,45,
5753,21817,201706,39,2
5754,21817,201707,33,
5755,21817,201708,41,1
5756,21817,201709,30,2
5757,21817,201710,30,3
5758,21817,201711,30,2
5759,21817,201712,42,1
5760,21817,201801,41,
5761,21817,201802,43,3
5762,21817,201803,49,2
5763,21817,201804,13,
5764,21828,201704,7,
5765,21828,201705,9,
5766,21828,201706,4,1
5767,21828,201707,4,
5768,21828,201710,8,
5769,21828,201711,5,1
5770,21828,201712,2,
5771,21828,201801,16,
5772,21828,201802,26,1
5773,21828,201803,19,
5774,21828,201804,7,
5775,21829,201612,4,
5776,21829,201701,7,
5777,21829,201702,4,
5778,21829,201703,8,1
