,ES_name,score,pass,reviewscount,es_installer_id,ES_areaofservice,ES_link,TTS_names,tts_name,year,unit_price_avg
158,"621 Energy, LLC ",75,1,36.0,20162,"CT,ME,MA,NH,NY,RI,VT",https://www.energysage.com/supplier/20162/621-energy-llc/,621 energy,621 energy,2016.0,3.9578888416290283
159,"621 Energy, LLC ",75,1,36.0,20162,"CT,ME,MA,NH,NY,RI,VT",https://www.energysage.com/supplier/20162/621-energy-llc/,621 energy,621 energy,2017.0,3.9501163959503174
160,"621 Energy, LLC ",75,1,36.0,20162,"CT,ME,MA,NH,NY,RI,VT",https://www.energysage.com/supplier/20162/621-energy-llc/,621 energy,621 energy,2013.0,6.34871768951416
161,"621 Energy, LLC ",75,1,36.0,20162,"CT,ME,MA,NH,NY,RI,VT",https://www.energysage.com/supplier/20162/621-energy-llc/,621 energy,621 energy,2014.0,4.343263149261475
162,"621 Energy, LLC ",75,1,36.0,20162,"CT,ME,MA,NH,NY,RI,VT",https://www.energysage.com/supplier/20162/621-energy-llc/,621 energy,621 energy,2015.0,4.027755260467529
163,REPOWER by Solar Universe ,70,1,36.0,20647,CA,https://www.energysage.com/supplier/20349/repower-by-solar-universe/,repower,,,
164,REPOWER by Solar Universe ,70,1,36.0,20647,CA,https://www.energysage.com/supplier/20349/repower-by-solar-universe/,repower,,,
165,"Guardian Solar, LLC ",82,1,35.0,1364,FL,https://www.energysage.com/supplier/1364/guardian-solar-llc/,guardian solar,guardian solar,2016.0,2.798245429992676
166,"Guardian Solar, LLC ",82,1,35.0,1364,FL,https://www.energysage.com/supplier/1364/guardian-solar-llc/,guardian solar,guardian solar,2017.0,3.5618278980255127
167,"Guardian Solar, LLC ",82,1,35.0,1364,FL,https://www.energysage.com/supplier/1364/guardian-solar-llc/,guardian solar,guardian solar,2012.0,5.138339996337891
168,"Guardian Solar, LLC ",82,1,35.0,1364,FL,https://www.energysage.com/supplier/1364/guardian-solar-llc/,guardian solar,guardian solar,2015.0,5.395199775695801
169,SunCraftsmen Solar ,79,1,35.0,20380,CA,https://www.energysage.com/supplier/20380/suncraftsmen-solar/,suncraftsmen,suncraftsmen,2016.0,4.18064546585083
170,SunCraftsmen Solar ,79,1,35.0,20380,CA,https://www.energysage.com/supplier/20380/suncraftsmen-solar/,suncraftsmen,suncraftsmen,2017.0,3.9417097568511963
171,SunCraftsmen Solar ,79,1,35.0,20380,CA,https://www.energysage.com/supplier/20380/suncraftsmen-solar/,suncraftsmen,suncraftsmen,2012.0,4.617372512817383
172,SunCraftsmen Solar ,79,1,35.0,20380,CA,https://www.energysage.com/supplier/20380/suncraftsmen-solar/,suncraftsmen,suncraftsmen,2013.0,5.533244609832764
173,SunCraftsmen Solar ,79,1,35.0,20380,CA,https://www.energysage.com/supplier/20380/suncraftsmen-solar/,suncraftsmen,suncraftsmen,2014.0,5.164399147033691
174,SunCraftsmen Solar ,79,1,35.0,20380,CA,https://www.energysage.com/supplier/20380/suncraftsmen-solar/,suncraftsmen,suncraftsmen,2015.0,4.503207683563232
175,Great Sky Solar ,97,1,34.0,20383,MA,https://www.energysage.com/supplier/20383/great-sky-solar/,great sky solar,great sky solar,2016.0,4.073789119720459
176,Great Sky Solar ,97,1,34.0,20383,MA,https://www.energysage.com/supplier/20383/great-sky-solar/,great sky solar,great sky solar,2017.0,3.3753113746643066
177,Great Sky Solar ,97,1,34.0,20383,MA,https://www.energysage.com/supplier/20383/great-sky-solar/,great sky solar,great sky solar,2014.0,3.7575697898864746
178,Great Sky Solar ,97,1,34.0,20383,MA,https://www.energysage.com/supplier/20383/great-sky-solar/,great sky solar,great sky solar,2015.0,4.67864465713501
179,Ampericon ,95,1,34.0,20137,"NJ,NY,PA",https://www.energysage.com/supplier/20137/ampericon/,ampericon,ampericon,2012.0,6.537267208099365
180,Eznergy ,84,1,34.0,20552,NJ,https://www.energysage.com/supplier/20552/eznergy/,eznergy llc,eznergy llc,2016.0,4.518290996551514
181,Eznergy ,84,1,34.0,20552,NJ,https://www.energysage.com/supplier/20552/eznergy/,eznergy llc,eznergy llc,2017.0,4.432627201080322
182,Solar Advantage ,97,1,32.0,21196,FL,https://www.energysage.com/supplier/21196/solar-advantage/,solar advantage,solar advantage,2014.0,2.9908082485198975
183,Solar Advantage ,97,1,32.0,21196,FL,https://www.energysage.com/supplier/21196/solar-advantage/,solar advantage,solar advantage,2014.0,2.9908082485198975
184,"Solar Advantage, LLC ",83,1,4.0,21250,"LA,MS,NJ,NY",https://www.energysage.com/supplier/21250/solar-advantage-llc/,solar advantage,solar advantage,2014.0,2.9908082485198975
185,"Solar Advantage, LLC ",83,1,4.0,21250,"LA,MS,NJ,NY",https://www.energysage.com/supplier/21250/solar-advantage-llc/,solar advantage,solar advantage,2014.0,2.9908082485198975
186,Sustainable Energy Systems LLC ,91,1,32.0,20359,"DC,MD,VA,WV",https://www.energysage.com/supplier/20359/sustainable-energy-systems-llc/,sustainable energy systems,sustainable energy systems,2016.0,3.134040117263794
187,Sustainable Energy Systems LLC ,91,1,32.0,20359,"DC,MD,VA,WV",https://www.energysage.com/supplier/20359/sustainable-energy-systems-llc/,sustainable energy systems,sustainable energy systems,2017.0,2.667123556137085
188,Sustainable Energy Systems LLC ,91,1,32.0,20359,"DC,MD,VA,WV",https://www.energysage.com/supplier/20359/sustainable-energy-systems-llc/,sustainable energy systems,sustainable energy systems,2010.0,6.000675201416016
189,Sustainable Energy Systems LLC ,91,1,32.0,20359,"DC,MD,VA,WV",https://www.energysage.com/supplier/20359/sustainable-energy-systems-llc/,sustainable energy systems,sustainable energy systems,2011.0,5.310987949371338
190,Sustainable Energy Systems LLC ,91,1,32.0,20359,"DC,MD,VA,WV",https://www.energysage.com/supplier/20359/sustainable-energy-systems-llc/,sustainable energy systems,sustainable energy systems,2013.0,5.0
191,Sustainable Energy Systems LLC ,91,1,32.0,20359,"DC,MD,VA,WV",https://www.energysage.com/supplier/20359/sustainable-energy-systems-llc/,sustainable energy systems,sustainable energy systems,2014.0,3.866227388381958
192,Sustainable Energy Systems LLC ,91,1,32.0,20359,"DC,MD,VA,WV",https://www.energysage.com/supplier/20359/sustainable-energy-systems-llc/,sustainable energy systems,sustainable energy systems,2015.0,3.2270236015319824
193,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2016.0,4.050086498260498
194,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2017.0,3.6110570430755615
195,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2006.0,7.858584880828857
196,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2007.0,8.157100677490234
197,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2008.0,9.048803329467773
198,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2009.0,8.685728073120117
199,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2010.0,7.235433101654053
200,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2011.0,6.060183525085449
201,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2012.0,5.105280876159668
202,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2013.0,4.460859775543213
203,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2014.0,3.9691362380981445
204,Cotuit Solar LLC ,83,1,32.0,20015,"MA,RI",https://www.energysage.com/supplier/20015/cotuit-solar-llc/,cotuit solar,cotuit solar,2015.0,4.296592712402344
205,Boston Solar ,96,1,31.0,20410,"MA,NH",https://www.energysage.com/supplier/20410/boston-solar/,boston solar,boston solar,2016.0,4.581639766693115
206,Boston Solar ,96,1,31.0,20410,"MA,NH",https://www.energysage.com/supplier/20410/boston-solar/,boston solar,boston solar,2017.0,3.9969043731689453
207,Boston Solar ,96,1,31.0,20410,"MA,NH",https://www.energysage.com/supplier/20410/boston-solar/,boston solar,boston solar,2012.0,4.875260353088379
208,Boston Solar ,96,1,31.0,20410,"MA,NH",https://www.energysage.com/supplier/20410/boston-solar/,boston solar,boston solar,2013.0,4.170485496520996
209,Boston Solar ,96,1,31.0,20410,"MA,NH",https://www.energysage.com/supplier/20410/boston-solar/,boston solar,boston solar,2014.0,4.420129776000977
210,Boston Solar ,96,1,31.0,20410,"MA,NH",https://www.energysage.com/supplier/20410/boston-solar/,boston solar,boston solar,2015.0,4.067152976989746
211,EcoMen Solar ,88,1,31.0,20145,"NJ,NY,PA",https://www.energysage.com/supplier/20145/ecomen-solar/,ecomen solar,,,
212,"Energy Solutions, LLC ",84,1,30.0,21283,OR,https://www.energysage.com/supplier/21283/energy-solutions-llc/,energy solutions,energy solutions,2008.0,6.071804523468018
213,"Energy Solutions, LLC ",84,1,30.0,21283,OR,https://www.energysage.com/supplier/21283/energy-solutions-llc/,energy solutions,energy solutions,2017.0,3.1040287017822266
214,"Energy Solutions, LLC ",84,1,30.0,21283,OR,https://www.energysage.com/supplier/21283/energy-solutions-llc/,energy solutions,energy solutions,2007.0,5.942836284637451
215,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2016.0,3.916985273361206
216,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2017.0,3.702239990234375
217,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2007.0,8.831963539123535
218,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2008.0,7.939264297485352
219,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2009.0,7.512727737426758
220,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2010.0,6.636077404022217
221,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2011.0,6.884796142578125
222,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2012.0,6.497453689575195
223,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2013.0,5.490325927734375
224,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2014.0,4.490657329559326
225,Apex Solar Power ,90,1,29.0,21309,"CT,MA,NH,NJ,NY,RI,VT",https://www.energysage.com/supplier/21309/apex-solar-power/,apex solar,apex solar,2015.0,4.509113311767578
226,SunWatt Solar ,89,1,29.0,21316,"MA,RI",https://www.energysage.com/supplier/21316/sunwatt-solar/,sunwatt solar,sunwatt solar,2016.0,3.8258092403411865
227,SunWatt Solar ,89,1,29.0,21316,"MA,RI",https://www.energysage.com/supplier/21316/sunwatt-solar/,sunwatt solar,sunwatt solar,2017.0,3.794832706451416
228,SunWatt Solar ,89,1,29.0,21316,"MA,RI",https://www.energysage.com/supplier/21316/sunwatt-solar/,sunwatt solar,sunwatt solar,2015.0,3.4560632705688477
229,"Sunny Energy, LLC ",82,1,29.0,21206,"AZ,CA,TX",https://www.energysage.com/supplier/21206/sunny-energy-llc/,sunny energy,sunny energy,2016.0,4.195821285247803
230,"Sunny Energy, LLC ",82,1,29.0,21206,"AZ,CA,TX",https://www.energysage.com/supplier/21206/sunny-energy-llc/,sunny energy,sunny energy,2017.0,3.1701607704162598
231,Exact Solar ,96,1,28.0,857,"NJ,PA",https://www.energysage.com/supplier/857/exact-solar/,exact solar,exact solar,2010.0,7.452545642852783
232,Exact Solar ,96,1,28.0,857,"NJ,PA",https://www.energysage.com/supplier/857/exact-solar/,exact solar,exact solar,2011.0,7.183123588562012
233,Exact Solar ,96,1,28.0,857,"NJ,PA",https://www.energysage.com/supplier/857/exact-solar/,exact solar,exact solar,2012.0,4.360000133514404
234,Exact Solar ,96,1,28.0,857,"NJ,PA",https://www.energysage.com/supplier/857/exact-solar/,exact solar,exact solar,2013.0,4.134150505065918
235,Exact Solar ,96,1,28.0,857,"NJ,PA",https://www.energysage.com/supplier/857/exact-solar/,exact solar,exact solar,2014.0,3.5
236,Alba Energy ,96,1,28.0,21218,TX,https://www.energysage.com/supplier/21218/alba-energy/,alba energy,alba energy,2016.0,3.6952664852142334
237,Alba Energy ,96,1,28.0,21218,TX,https://www.energysage.com/supplier/21218/alba-energy/,alba energy,alba energy,2017.0,3.752401113510132
238,Alba Energy ,96,1,28.0,21218,TX,https://www.energysage.com/supplier/21218/alba-energy/,alba energy,alba energy,2015.0,3.5997791290283203
239,Solar's Smart ,92,1,28.0,21360,CA,https://www.energysage.com/supplier/21360/solars-smart/,solars smart,solars smart,2016.0,3.811779260635376
240,Solar's Smart ,92,1,28.0,21360,CA,https://www.energysage.com/supplier/21360/solars-smart/,solars smart,solars smart,2017.0,2.907435417175293
241,Solar's Smart ,92,1,28.0,21360,CA,https://www.energysage.com/supplier/21360/solars-smart/,solars smart,solars smart,2015.0,2.8505101203918457
242,Altair Solar ,90,1,28.0,21242,CA,https://www.energysage.com/supplier/21242/altair-solar/,altair solar inc,altair solar inc,2016.0,3.466797113418579
243,Altair Solar ,90,1,28.0,21242,CA,https://www.energysage.com/supplier/21242/altair-solar/,altair solar inc,altair solar inc,2017.0,2.826521158218384
244,Altair Solar ,90,1,28.0,21242,CA,https://www.energysage.com/supplier/21242/altair-solar/,altair solar inc,altair solar inc,2015.0,3.7918264865875244
245,Day One Solar Inc. ,81,1,28.0,20663,CA,https://www.energysage.com/supplier/20663/day-one-solar-inc/,day one solar,day one solar,2016.0,4.151983737945557
246,Day One Solar Inc. ,81,1,28.0,20663,CA,https://www.energysage.com/supplier/20663/day-one-solar-inc/,day one solar,day one solar,2017.0,3.9110145568847656
247,Day One Solar Inc. ,81,1,28.0,20663,CA,https://www.energysage.com/supplier/20663/day-one-solar-inc/,day one solar,day one solar,2015.0,4.254330158233643
248,Invaleon Solar ,77,1,27.0,21143,"ME,MA,NH",https://www.energysage.com/supplier/21143/invaleon-solar/,invaleon technologies corp,invaleon technologies corp,2016.0,3.5197718143463135
249,Invaleon Solar ,77,1,27.0,21143,"ME,MA,NH",https://www.energysage.com/supplier/21143/invaleon-solar/,invaleon technologies corp,invaleon technologies corp,2017.0,3.2475087642669678
250,Invaleon Solar ,77,1,27.0,21143,"ME,MA,NH",https://www.energysage.com/supplier/21143/invaleon-solar/,invaleon technologies corp,invaleon technologies corp,2012.0,3.1995487213134766
251,Invaleon Solar ,77,1,27.0,21143,"ME,MA,NH",https://www.energysage.com/supplier/21143/invaleon-solar/,invaleon technologies corp,invaleon technologies corp,2013.0,3.320357084274292
252,Invaleon Solar ,77,1,27.0,21143,"ME,MA,NH",https://www.energysage.com/supplier/21143/invaleon-solar/,invaleon technologies corp,invaleon technologies corp,2014.0,3.851409912109375
253,Invaleon Solar ,77,1,27.0,21143,"ME,MA,NH",https://www.energysage.com/supplier/21143/invaleon-solar/,invaleon technologies corp,invaleon technologies corp,2015.0,4.125
254,Sunrise Solar Roofing ,98,1,26.0,21448,CA,https://www.energysage.com/supplier/21448/sunrise-solar/,sunrise solar roofing,sunrise solar roofing,2016.0,3.5382368564605713
255,Sunrise Solar Roofing ,98,1,26.0,21448,CA,https://www.energysage.com/supplier/21448/sunrise-solar/,sunrise solar roofing,sunrise solar roofing,2017.0,3.4558589458465576
256,Sunrise Solar Roofing ,98,1,26.0,21448,CA,https://www.energysage.com/supplier/21448/sunrise-solar/,sunrise solar roofing,sunrise solar roofing,2015.0,3.1682496070861816
257,Sol Power ,95,1,26.0,20629,"MA,RI",https://www.energysage.com/supplier/20629/sol-power/,sol power,sol power,2016.0,3.4954545497894287
258,Sol Power ,95,1,26.0,20629,"MA,RI",https://www.energysage.com/supplier/20629/sol-power/,sol power,sol power,2015.0,3.7686378955841064
259,"Pacific Pro Solar Group, Inc. ",87,1,26.0,21384,"CA,FL,MO,OK",https://www.energysage.com/supplier/21384/pacific-pro-solar-group-inc/,pacific pro solar group,pacific pro solar group,2016.0,3.126439094543457
260,"Pacific Pro Solar Group, Inc. ",87,1,26.0,21384,"CA,FL,MO,OK",https://www.energysage.com/supplier/21384/pacific-pro-solar-group-inc/,pacific pro solar group,pacific pro solar group,2017.0,3.7500834465026855
261,"Pacific Pro Solar Group, Inc. ",87,1,26.0,21384,"CA,FL,MO,OK",https://www.energysage.com/supplier/21384/pacific-pro-solar-group-inc/,pacific pro solar group,pacific pro solar group,2011.0,6.322909355163574
262,"Pacific Pro Solar Group, Inc. ",87,1,26.0,21384,"CA,FL,MO,OK",https://www.energysage.com/supplier/21384/pacific-pro-solar-group-inc/,pacific pro solar group,pacific pro solar group,2012.0,5.454347610473633
263,"Pacific Pro Solar Group, Inc. ",87,1,26.0,21384,"CA,FL,MO,OK",https://www.energysage.com/supplier/21384/pacific-pro-solar-group-inc/,pacific pro solar group,pacific pro solar group,2013.0,5.104601860046387
264,"Pacific Pro Solar Group, Inc. ",87,1,26.0,21384,"CA,FL,MO,OK",https://www.energysage.com/supplier/21384/pacific-pro-solar-group-inc/,pacific pro solar group,pacific pro solar group,2015.0,3.9822731018066406
265,"SolarMax Technology, Inc. ",80,1,26.0,21438,CA,https://www.energysage.com/supplier/21438/solarmax-technology-inc/,solarmax technology,solarmax technology,2012.0,5.338652610778809
266,"SolarMax Technology, Inc. ",80,1,26.0,21438,CA,https://www.energysage.com/supplier/21438/solarmax-technology-inc/,solarmax technology,solarmax technology,2015.0,3.804877996444702
267,"Solar Optimum, Inc. ",79,1,26.0,21398,CA,https://www.energysage.com/supplier/21398/solar-optimum-inc/,solar optimum,solar optimum,2016.0,3.2810909748077393
268,"Solar Optimum, Inc. ",79,1,26.0,21398,CA,https://www.energysage.com/supplier/21398/solar-optimum-inc/,solar optimum,solar optimum,2017.0,3.573420524597168
269,"Solar Optimum, Inc. ",79,1,26.0,21398,CA,https://www.energysage.com/supplier/21398/solar-optimum-inc/,solar optimum,solar optimum,2011.0,5.670323371887207
270,"Solar Optimum, Inc. ",79,1,26.0,21398,CA,https://www.energysage.com/supplier/21398/solar-optimum-inc/,solar optimum,solar optimum,2012.0,5.045007705688477
271,"Solar Optimum, Inc. ",79,1,26.0,21398,CA,https://www.energysage.com/supplier/21398/solar-optimum-inc/,solar optimum,solar optimum,2013.0,5.813282012939453
272,"Solar Optimum, Inc. ",79,1,26.0,21398,CA,https://www.energysage.com/supplier/21398/solar-optimum-inc/,solar optimum,solar optimum,2014.0,3.8080291748046875
273,"Solar Optimum, Inc. ",79,1,26.0,21398,CA,https://www.energysage.com/supplier/21398/solar-optimum-inc/,solar optimum,solar optimum,2015.0,3.6885650157928467
274,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2016.0,3.888291120529175
275,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2017.0,3.71262264251709
276,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2009.0,7.318765163421631
277,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2010.0,6.096470832824707
278,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2011.0,5.449947357177734
279,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2012.0,4.485737323760986
280,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2013.0,3.8752455711364746
281,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2014.0,3.751891613006592
282,"Direct Energy Solar, A Centrica Business Solutions Company ",57,1,26.0,1013,"CA,CT,DE,DC,IL,MD,MA,NH,NJ,NY,PA,RI",https://www.energysage.com/supplier/1013/direct-energy-solar/,direct energy solar,direct energy solar,2015.0,10.156904220581055
283,Power Production Management ,98,1,25.0,21395,FL,https://www.energysage.com/supplier/21395/power-production-management/,power production management,power production management,2016.0,3.499999761581421
284,Power Production Management ,98,1,25.0,21395,FL,https://www.energysage.com/supplier/21395/power-production-management/,power production management,power production management,2017.0,2.8751046657562256
285,Power Production Management ,98,1,25.0,21395,FL,https://www.energysage.com/supplier/21395/power-production-management/,power production management,power production management,2010.0,6.697059154510498
286,Power Production Management ,98,1,25.0,21395,FL,https://www.energysage.com/supplier/21395/power-production-management/,power production management,power production management,2012.0,3.549995183944702
287,Power Production Management ,98,1,25.0,21395,FL,https://www.energysage.com/supplier/21395/power-production-management/,power production management,power production management,2013.0,3.4000000953674316
288,Power Production Management ,98,1,25.0,21395,FL,https://www.energysage.com/supplier/21395/power-production-management/,power production management,power production management,2014.0,4.133030414581299
289,BeFree Solar ,92,1,25.0,1034,MA,https://www.energysage.com/supplier/1034/befree-solar/,be free solar,be free solar,2016.0,3.0999999046325684
290,BeFree Solar ,92,1,25.0,1034,MA,https://www.energysage.com/supplier/1034/befree-solar/,be free solar,be free solar,2017.0,3.316666603088379
291,SunLux ,70,1,25.0,21358,CA,https://www.energysage.com/supplier/21358/sunlux/,sunlux energy,sunlux energy,2016.0,2.367302417755127
292,SunLux ,70,1,25.0,21358,CA,https://www.energysage.com/supplier/21358/sunlux/,sunlux energy,sunlux energy,2017.0,2.0610010623931885
293,Phasor Energy Company,100,1,24.0,1627,0,https://www.energysage.com/supplier/1612/phasor-energy-company/,phasor energy company,,,
294,Freedom Solar Power ,97,1,24.0,21517,TX,https://www.energysage.com/supplier/21517/freedom-solar-power/,freedom solar power,freedom solar power,2016.0,4.033291816711426
295,Freedom Solar Power ,97,1,24.0,21517,TX,https://www.energysage.com/supplier/21517/freedom-solar-power/,freedom solar power,freedom solar power,2017.0,3.978761911392212
296,Freedom Solar Power ,97,1,24.0,21517,TX,https://www.energysage.com/supplier/21517/freedom-solar-power/,freedom solar power,freedom solar power,2012.0,4.141025543212891
297,Freedom Solar Power ,97,1,24.0,21517,TX,https://www.energysage.com/supplier/21517/freedom-solar-power/,freedom solar power,freedom solar power,2013.0,4.6761627197265625
298,Freedom Solar Power ,97,1,24.0,21517,TX,https://www.energysage.com/supplier/21517/freedom-solar-power/,freedom solar power,freedom solar power,2014.0,3.725818634033203
299,Freedom Solar Power ,97,1,24.0,21517,TX,https://www.energysage.com/supplier/21517/freedom-solar-power/,freedom solar power,freedom solar power,2015.0,3.987642526626587
300,YouVee Solar LLC ,83,1,24.0,21175,CA,https://www.energysage.com/supplier/21175/youvee-solar/,youvee solar,,,
301,JDC Energy ,80,1,24.0,21356,CA,https://www.energysage.com/supplier/21356/jdc-energy/,jdc energy,jdc energy,2017.0,2.8887124061584473
302,Northern Pacific Power Systems ,98,1,23.0,21357,CA,https://www.energysage.com/supplier/21357/northern-pacific-power-systems/,northern pacific power systems,,,
303,Solar Energy of Illinois ,94,1,23.0,20507,"IL,WI",https://www.energysage.com/supplier/20507/solar-energy-of-illinoiscom/,solar energy of illinois,solar energy of illinois,2016.0,3.13596510887146
304,Solar Energy of Illinois ,94,1,23.0,20507,"IL,WI",https://www.energysage.com/supplier/20507/solar-energy-of-illinoiscom/,solar energy of illinois,solar energy of illinois,2017.0,2.4997074604034424
305,Solar Energy of Illinois ,94,1,23.0,20507,"IL,WI",https://www.energysage.com/supplier/20507/solar-energy-of-illinoiscom/,solar energy of illinois,solar energy of illinois,2012.0,6.111111164093018
306,Solar Energy of Illinois ,94,1,23.0,20507,"IL,WI",https://www.energysage.com/supplier/20507/solar-energy-of-illinoiscom/,solar energy of illinois,solar energy of illinois,2013.0,4.356113910675049
307,Solar Energy of Illinois ,94,1,23.0,20507,"IL,WI",https://www.energysage.com/supplier/20507/solar-energy-of-illinoiscom/,solar energy of illinois,solar energy of illinois,2014.0,3.911564588546753
308,Solar Energy of Illinois ,94,1,23.0,20507,"IL,WI",https://www.energysage.com/supplier/20507/solar-energy-of-illinoiscom/,solar energy of illinois,solar energy of illinois,2015.0,3.452381134033203
309,Wright-Way Solar Technologies LLC ,89,1,23.0,2042,TX,https://www.energysage.com/supplier/2042/wright-way-solar-technologies-llc/,wright way solar technologies,wright way solar technologies,2011.0,5.892687797546387
310,Wright-Way Solar Technologies LLC ,89,1,23.0,2042,TX,https://www.energysage.com/supplier/2042/wright-way-solar-technologies-llc/,wright way solar technologies,wright way solar technologies,2012.0,4.185876846313477
311,"Solarponics, Inc. ",88,1,23.0,20938,CA,https://www.energysage.com/supplier/20938/solarponics-inc/,"solapronics, inc",,,
312,Eastern CT Solar LLC ,86,1,23.0,21113,"CT,RI",https://www.energysage.com/supplier/21113/eastern-ct-solar-llc/,eastern ct solar,eastern ct solar,2016.0,3.4700241088867188
313,Eastern CT Solar LLC ,86,1,23.0,21113,"CT,RI",https://www.energysage.com/supplier/21113/eastern-ct-solar-llc/,eastern ct solar,eastern ct solar,2017.0,3.621737480163574
314,Eastern CT Solar LLC ,86,1,23.0,21113,"CT,RI",https://www.energysage.com/supplier/21113/eastern-ct-solar-llc/,eastern ct solar,eastern ct solar,2015.0,3.430384397506714
315,"Green Sun Energy Services, LLC ",97,1,22.0,21660,NJ,https://www.energysage.com/supplier/21660/green-sun-energy-services-llc/,green sun energy services llc,,,
